eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
1725.63,-3419.6772236899997,2135,0.0038949517,0.035409164,7.1706543,-0.00021094312,375417.25,3.1828880310058594e-05,82,167936,6149.544300436974,21495808
1653.01,-4921.65570539,2103,0.0033314433,0.023278046,7.1611075,-0.00048026722,997.15314,0.016247272491455078,83,169984,6274.1817870168015,21757952
1431.7,-2867.84025349,1992,0.0032427832,0.023177719,7.152733,-0.00014293179,1068.992,0.018713772296905518,84,172032,6405.772841664031,22020096
1393.17,-2444.67054157,1973,0.003691982,0.03064537,7.1309648,-0.00040259637,779.19507,0.015646934509277344,85,174080,6538.637026488781,22282240
1622.44,-2899.4517427100004,1923,0.0031746565,0.020654297,7.113539,-0.00040713482,904.26886,0.020171403884887695,86,176128,6674.931603236124,22544384
1451.34,-2980.7340638799997,1890,0.0026699486,0.014487838,7.1110444,-0.00046076678,1640.1895,0.012686312198638916,87,178176,6813.579881362617,22806528
1600.0,-2996.2788043299997,1843,0.0040781014,0.034274675,7.0945497,-0.00064627477,869.172,0.023356616497039795,88,180224,6955.7829280989245,23068672
1470.94,-2672.52545136,1770,0.0031277172,0.019657899,7.071463,-0.0007267195,828.5164,0.023621082305908203,89,182272,7103.893548306078,23330816
1350.19,-2640.4673612300003,1756,0.0034513348,0.025562286,7.0545845,-0.00044097946,1159.2296,0.017295002937316895,90,184320,7253.141048477963,23592960
1323.04,-2676.77566713,1724,0.0033422853,0.023705292,7.044351,-0.00021937159,1405.8152,0.0116768479347229,91,186368,7405.161361603998,23855104
1508.5,-2920.31473917,1679,0.0029625692,0.018906403,7.018496,-0.00062211277,881.9833,0.022681713104248047,92,188416,7561.269003683701,24117248
1599.4,-3197.9270865599997,1655,0.0029965253,0.019155502,6.992379,-0.00052448746,984.9458,0.033914804458618164,93,190464,7719.636694381945,24379392
1286.98,-2272.70213179,1599,0.0031794019,0.020786285,6.9622774,-0.00053813885,1384.7455,0.03632545471191406,94,192512,7883.4914163686335,24641536
1754.54,-3490.424941240001,1557,0.0033521377,0.02199707,6.9366646,-0.0007682484,955.55237,0.03621941804885864,95,194560,8051.765838469379,24903680
1183.75,-2149.10959663,1485,0.0035391948,0.027587127,6.9041452,-0.00039842958,1904.9381,0.016415536403656006,96,196608,8228.29819567781,25165824
1243.35,-2550.6844578699993,1431,0.0031067017,0.021374892,6.8924956,-0.00052751147,1053.4448,0.03314805030822754,97,198656,8411.471462085843,25427968
1068.17,-2250.6281214299997,1383,0.003150732,0.018395996,6.8591776,-0.0005195386,1008.70886,0.028154850006103516,98,200704,8600.939266848378,25690112
1456.28,-2930.1776719999993,1346,0.0027860743,0.01564331,6.8385835,-0.00038795406,1375.7021,0.022174417972564697,99,202752,8795.682604993694,25952256
1269.61,-2483.95932306,1317,0.0029605667,0.01973648,6.832288,-0.0004808785,812.7169,0.048151612281799316,100,204800,8994.657437836751,26214400
1401.51,-2744.61186559,1277,0.0029538437,0.017993927,6.8183794,-0.0005026915,1091.397,0.039035916328430176,101,206848,9199.93139858637,26476544
1267.92,-2673.16636771,1241,0.003263034,0.021342088,6.787053,-0.00032812642,2299.9312,0.01708805561065674,102,208896,9411.032468621619,26738688
1338.94,-2670.0555350999994,1208,0.002973919,0.017330552,6.767732,-0.00055305904,1188.1171,0.03996896743774414,103,210944,9628.033376754262,27000832
1394.85,-3079.4546767499996,1165,0.0037291483,0.0273777,6.724162,-0.00066062936,1237.0863,0.04973071813583374,104,212992,9852.945394971408,27262976
1357.44,-2653.1064272700005,1128,0.0029110028,0.018606186,6.7000694,-0.0005908246,1028.3961,0.05453616380691528,105,215040,10085.34553861525,27525120
1082.93,-2252.85292497,1088,0.0034646306,0.025370408,6.6672316,-0.00075163983,1343.7721,0.04573464393615723,106,217088,10326.231336350553,27787264
1181.62,-2553.9864455,1053,0.0033356145,0.022606278,6.639993,-0.0005655947,1336.6204,0.044500529766082764,107,219136,10575.165803137235,28049408
1263.98,-2620.3223600999995,1019,0.0031758107,0.02123108,6.6241684,-0.0004888804,1370.8855,0.051854848861694336,108,221184,10832.2692638617,28311552
1149.27,-2045.8118192700003,990,0.0037252768,0.030004883,6.615879,-0.00046910942,1438.4891,0.02523261308670044,109,223232,11096.82470177114,28573696
1304.8,-2747.2131556300005,963,0.003497439,0.025078963,6.592359,-0.00062562304,1077.1101,0.04270809888839722,110,225280,11368.839673568495,28835840
1364.24,-2430.3074461300002,940,0.00359415,0.029405976,6.5730705,-0.00053442817,1019.01575,0.04414910078048706,111,227328,11647.604757171124,29097984
1231.03,-2116.83045439,906,0.0034414239,0.024734497,6.548318,-0.0005851165,1036.5862,0.035586774349212646,112,229376,11936.728172810748,29360128
1302.06,-2457.65940778,877,0.0032216436,0.02199936,6.5265284,-0.00041865,1310.7112,0.02793365716934204,113,231424,12235.519585452974,29622272
1361.51,-2460.9795779900005,851,0.003276432,0.021650696,6.507413,-0.00056770886,987.2482,0.05989706516265869,114,233472,12543.504791209474,29884416
1330.3,-2681.23248974,824,0.00305929,0.019859696,6.482599,-0.000439886,1010.86487,0.05061608552932739,115,235520,12861.304405356757,30146560
1115.72,-2185.4520789099997,792,0.0029363814,0.01810875,6.4650598,-0.00051936816,1557.3723,0.028814852237701416,116,237568,13192.250854873098,30408704
1043.88,-2251.6130859200002,771,0.0035571805,0.025954057,6.4409018,-0.0005349787,2170.1284,0.018760740756988525,117,239616,13531.946048057638,30670848
1277.26,-2161.7300597,748,0.0033385374,0.02341194,6.419226,-0.0005157651,1438.9391,0.029211819171905518,118,241664,13882.265536897816,30932992
1238.54,-2416.20053014,723,0.0037748578,0.031438064,6.397951,-0.00020811337,1945.6677,0.017260193824768066,119,243712,14244.517041482031,31195136
1455.5,-2814.909482209999,704,0.0041464455,0.03687706,6.3641877,-0.00043486184,927.1439,0.049382686614990234,120,245760,14616.771030453965,31457280
1106.77,-2208.9138688500007,683,0.0034912254,0.024115752,6.3391294,-0.0005293911,1195.4006,0.025628626346588135,121,247808,15000.320223406889,31719424
1118.6,-2353.90903083,665,0.003989772,0.034025192,6.3052344,-0.00024754452,2430.7446,0.01415485143661499,122,249856,15394.407254604623,31981568
1047.63,-2139.90729444,644,0.0036477582,0.028698731,6.272978,-0.00020763976,3555.6274,0.010589957237243652,123,251904,15801.298999559134,32243712
1273.18,-3217.54338199,625,0.003853704,0.030993652,6.2425947,-0.00036921806,942.9401,0.027949988842010498,124,253952,16220.66354926303,32505856
1250.41,-2782.0940732999998,605,0.004027479,0.034317017,6.20745,-0.00044495397,1200.2745,0.02760535478591919,125,256000,16653.358627978712,32768000
1179.83,-2160.33265681,589,0.0034495178,0.025925826,6.1904454,-0.00031850958,958.5335,0.032777369022369385,126,258048,17098.266127694398,33030144
1189.47,-2538.5838742799997,570,0.0035533062,0.026290512,6.165306,-0.00036535226,2337.5132,0.01601994037628174,127,260096,17557.64395815041,33292288
1143.11,-2677.8259661099996,551,0.003544895,0.026893616,6.132016,-0.00028585133,1972.0105,0.01484614610671997,128,262144,18032.67965361569,33554432
1134.41,-2256.42077795,534,0.0044713616,0.042647935,6.110589,-0.00067955314,5143.5977,0.0058664679527282715,129,264192,18523.47958811838,33816576
