eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
4732.25,-4002.47933867,5050,0.0022504993,0.009381103,7.959147,-0.0005126381,75.7912,0.05705219507217407,34,69632,1672.0266699511558,8912896
4961.07,-4312.914887579999,5143,0.0021233629,0.008967971,7.9619217,-0.00058232463,92.0851,0.0419272780418396,35,71680,1722.9941204190254,9175040
4916.93,-4253.57554782,5087,0.0022794018,0.010139465,7.9561663,-0.0006219776,74.12215,0.05759406089782715,36,73728,1774.527068468742,9437184
4964.06,-4451.288314710001,5054,0.0023558014,0.01110878,7.959265,-0.00047142588,87.403946,0.04998677968978882,37,75776,1826.3947634855285,9699328
4907.65,-4402.55559678,5105,0.0021119968,0.0056465147,7.955644,-0.00031881494,78.107796,0.05058121681213379,38,77824,1877.7443534750491,9961472
4879.3,-4356.48668208,4937,0.0021618127,0.0059749605,7.944426,-0.00042728294,93.153336,0.058524131774902344,39,79872,1930.8369224043563,10223616
4910.04,-4589.87105352,5126,0.002437549,0.008860397,7.915679,-0.0005099764,91.53616,0.03804713487625122,40,81920,1981.9936797237024,10485760
4879.62,-4589.73788447,4942,0.0019106297,0.008697892,7.9118357,-0.00052978133,78.66344,0.06396687030792236,41,83968,2035.0380947357044,10747904
4929.81,-4432.1288583099995,5072,0.0019903115,0.007554245,7.907869,-0.00051000225,85.42869,0.04925894737243652,42,86016,2086.7173893870786,11010048
4874.42,-4352.26327898,5010,0.002102578,0.008967209,7.9034996,-0.0004993861,78.59267,0.05510115623474121,43,88064,2139.0567162260413,11272192
5001.0,-4589.35531446,4923,0.002038479,0.006543732,7.9117975,-0.00028731162,83.70445,0.058054208755493164,44,90112,2192.3039268869907,11534336
5001.0,-4593.9207921199995,5119,0.0027179036,0.011489486,7.8975396,-0.0006289793,85.62473,0.04860645532608032,45,92160,2243.5208748634905,11796480
4953.33,-4476.760471830001,4875,0.0022032731,0.010572815,7.8935204,-0.0005966177,87.243675,0.059789955615997314,46,94208,2297.2894876729697,12058624
4966.24,-4568.2100115,5072,0.0022951425,0.007481766,7.883769,-0.00046170916,90.87716,0.04919016361236572,47,96256,2349.02005993668,12320768
4895.42,-4608.76207553,4938,0.0019618117,0.0058719637,7.866965,-0.00032988068,79.499084,0.05582958459854126,48,98304,2402.128988006152,12582912
4987.42,-4641.39131904,4954,0.0019252121,0.007314682,7.85194,-0.00042594518,82.298416,0.052009761333465576,49,100352,2455.0452256975695,12845056
4966.47,-4632.589481750001,5061,0.001659204,0.0040267943,7.825821,-0.00023652226,73.64049,0.044170498847961426,50,102400,2506.8570078210905,13107200
4911.33,-4511.7859259,4915,0.0023551835,0.009764862,7.810126,-0.00056881586,75.29992,0.062235236167907715,51,104448,2560.1861709058285,13369344
