eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
4179.62,-9018.19754133,4314,0.002884968,0.015286637,8.208292,-0.00082499254,942.86194,0.013089239597320557,24,49152,1340.0038667460904,6291456
4323.0,-9129.00173659,4354,0.0028874932,0.0153835295,8.171698,-0.0006701667,863.67444,0.010677516460418701,25,51200,1400.206664266996,6553600
4014.43,-7986.737613509999,4190,0.0027900483,0.013683319,8.143662,-0.0007208128,1458.1116,0.008645176887512207,26,53248,1462.760683009401,6815744
3802.32,-8202.541358240002,4239,0.0029275832,0.015704345,8.124482,-0.00071289326,1090.3376,0.007461607456207275,27,55296,1524.5961211724207,7077888
3613.32,-7230.7733407099995,4110,0.0028044935,0.015567017,8.114392,-0.0008166508,868.1044,0.009837687015533447,28,57344,1588.3748973282054,7340032
3171.64,-5921.15843351,4100,0.0027837497,0.015365601,8.106142,-0.00069470657,931.16766,0.007064640522003174,29,59392,1652.309446979314,7602176
3110.49,-5952.418832550001,4084,0.0026620084,0.014559937,8.087114,-0.0006760322,1141.9185,0.006248772144317627,30,61440,1716.4893875513226,7864320
3106.13,-6309.293759959999,4045,0.0024277926,0.011021423,8.069468,-0.0005657719,1438.5261,0.005778014659881592,31,63488,1781.2883280431852,8126464
3098.49,-6913.64592807,4026,0.002277407,0.010880279,8.058737,-0.0005699032,1411.7239,0.0056496262550354,32,65536,1846.400003299117,8388608
3132.12,-6218.553619179999,3975,0.0025542823,0.015113068,8.054584,-0.00070461596,809.3254,0.013210177421569824,33,67584,1912.3489786982536,8650752
3246.84,-6354.692362299999,4075,0.0032294628,0.02029419,8.038086,-0.00090233487,1302.6979,0.007424116134643555,34,69632,1976.6722557526082,8912896
3566.31,-6835.910078,3967,0.0029180134,0.01928711,8.028487,-0.00066767697,1521.137,0.005679965019226074,35,71680,2042.7504736687988,9175040
3120.73,-6476.75404492,3907,0.0031685557,0.01979866,8.01959,-0.00077051617,1037.5942,0.004105210304260254,36,73728,2109.8370902528986,9437184
2913.48,-5963.616744620002,3895,0.003071773,0.020801544,8.008566,-0.00063479965,1513.487,0.0023262500762939453,37,75776,2177.1278025992215,9699328
2699.67,-5426.281161700002,3771,0.003180407,0.022198867,8.002292,-0.000778393,2027.5608,0.0033932924270629883,38,77824,2246.637306528166,9961472
2469.61,-4815.8012568899985,3638,0.0030214572,0.020410538,8.000914,-0.0006404887,878.4749,0.005529522895812988,39,79872,2318.696506947279,10223616
2182.87,-4261.551634570001,3583,0.0031622811,0.020497894,7.9822845,-0.0007164105,1671.278,0.004006922245025635,40,81920,2391.8448709268123,10485760
1998.13,-3773.80841548,3523,0.0031688143,0.020720292,7.9530296,-0.0005195985,869.15247,0.0026703476905822754,41,83968,2466.254482727498,10747904
1986.06,-3564.380384,3404,0.0029513128,0.017595291,7.932328,-0.0008181548,803.29724,0.0067414045333862305,42,86016,2543.2686721263453,11010048
1493.31,-2865.5323019200005,3298,0.0025146364,0.013323975,7.9225054,-0.00064772216,846.1672,0.0057125091552734375,43,88064,2622.7703266944736,11272192
1812.28,-3259.490952440001,3259,0.0030632322,0.015611267,7.900777,-0.00087064056,737.30804,0.014784812927246094,44,90112,2703.2129276478663,11534336
1579.75,-3006.92519204,3231,0.002560127,0.012654114,7.8824563,-0.00064029585,1160.2277,0.008569717407226562,45,92160,2784.3598929792643,11796480
1702.8,-2987.6167302200006,3257,0.0029130022,0.019828796,7.879735,-0.0005627261,1766.6244,0.0027993321418762207,46,94208,2864.8624119153246,12058624
1859.52,-3705.6835338500005,3222,0.002921894,0.016500473,7.8620043,-0.00066002685,742.8456,0.0096244215965271,47,96256,2946.2117568729445,12320768
2078.19,-3736.5870961900005,3245,0.0029169125,0.019010926,7.848876,-0.0006923973,1001.8758,0.005525827407836914,48,98304,3026.988731129095,12582912
2180.33,-3997.4393867599997,3201,0.0028762561,0.017665863,7.8477526,-0.00049912307,959.06836,0.0067937374114990234,49,100352,3108.8739520879462,12845056
1761.66,-3216.5029072800007,3241,0.003166472,0.0210392,7.838988,-0.0005614949,790.1093,0.0094681978225708,50,102400,3189.763564496301,13107200
2300.74,-4048.4052484799995,3165,0.0030939928,0.020130157,7.8203096,-0.00073690934,756.21326,0.010862648487091064,51,104448,3272.5700908424333,13369344
2487.92,-4419.254718639999,3216,0.0034680422,0.024560165,7.785123,-0.0004800801,1084.7592,0.005716443061828613,52,106496,3354.071470644325,13631488
2545.65,-4820.03966015,3214,0.0030449457,0.018970108,7.7613244,-0.0005965228,1365.3274,0.004371583461761475,53,108544,3435.6466474337503,13893632
2573.74,-4465.82266632,3151,0.0034371875,0.025400925,7.749788,-0.0006145413,991.93036,0.005527377128601074,54,110592,3518.8351784572005,14155776
2033.06,-4058.7476361499994,2974,0.0032674316,0.021432113,7.7295074,-0.0006467957,1238.4226,0.003631591796875,55,112640,3606.9700893266127,14417920
2318.29,-4525.410399230001,2944,0.0030785624,0.018985748,7.7063203,-0.00056504563,1396.3816,0.004867970943450928,56,114688,3696.0042467601597,14680064
1849.37,-3535.78307328,2943,0.0025994205,0.013085556,7.6959014,-0.00039017524,1015.9214,0.009258806705474854,57,116736,3785.064319940284,14942208
2178.35,-3891.5646508000004,2908,0.003130947,0.018768692,7.6757164,-0.000931324,731.25085,0.020635485649108887,58,118784,3875.2117810873315,15204352
1807.08,-3266.98784541,2783,0.0030891388,0.020333862,7.6477785,-0.000656659,1012.4372,0.007263600826263428,59,120832,3969.3912772852927,15466496
1600.57,-2996.9270170900004,2761,0.0032441295,0.022436906,7.624299,-0.0007298267,819.1128,0.007871747016906738,60,122880,4064.3468185951933,15728640
1770.62,-3393.8880456899997,2829,0.003196397,0.020760346,7.597209,-0.0006102456,969.05566,0.004785060882568359,61,124928,4156.985636438243,15990784
1858.09,-3573.15861876,2780,0.0028796436,0.016067887,7.5783286,-0.00021035282,1730.3601,0.002035200595855713,62,126976,4251.2709000194445,16252928
1828.67,-3417.20533664,2631,0.0032567338,0.021658326,7.5714693,-0.0004847046,1325.0187,0.00574946403503418,63,129024,4350.906924724579,16515072
1688.1,-3500.4432876399997,2619,0.0028812517,0.016102219,7.557326,-0.0005994282,732.11743,0.011096596717834473,64,131072,4450.965775352903,16777216
1831.63,-3599.99933108,2538,0.0027563095,0.015744781,7.5358477,-0.0003892036,1066.3845,0.014839112758636475,65,133120,4554.241939986125,17039360
2229.36,-4106.26112986,2563,0.0031853144,0.020789718,7.5039473,-0.0006940571,1010.04846,0.021000802516937256,66,135168,4656.510783396661,17301504
1809.58,-3521.61157638,2629,0.003416463,0.025767136,7.489634,-0.0007175047,1911.8367,0.010014891624450684,67,137216,4756.220231714658,17563648
1854.76,-3809.70783978,2495,0.0032195305,0.022112275,7.473223,-0.0003199672,2066.462,0.006894528865814209,68,139264,4861.251649878919,17825792
1495.67,-2899.2630688000004,2439,0.003512023,0.02533722,7.454367,-0.0003469298,1644.5374,0.007643461227416992,69,141312,4968.746380547993,18087936
1794.94,-3563.65590888,2346,0.0030031637,0.01777649,7.43191,-0.00048328383,866.8538,0.009737491607666016,70,143360,5080.459456274286,18350080
1683.42,-3848.00395823,2259,0.003939827,0.03328552,7.407289,-0.00024026594,977.14355,0.004841268062591553,71,145408,5196.475553118624,18612224
1550.59,-3231.899533050001,2287,0.003736458,0.030646134,7.380899,-0.00031868846,756.9276,0.00310361385345459,72,147456,5311.076323048212,18874368
1596.76,-3082.37863515,2217,0.0034674865,0.023356248,7.357255,-0.0007706218,747.7704,0.005534231662750244,73,149504,5429.295814904384,19136512
1282.87,-2581.8371641,2062,0.003028409,0.020079803,7.355336,-0.0005759777,2088.3262,0.004086434841156006,74,151552,5556.398683695123,19398656
1445.63,-2904.6738358899997,2075,0.0035834652,0.028891753,7.352584,-0.00020571519,1343.3252,0.0024121999740600586,75,153600,5682.726512282155,19660800
1239.36,-2636.42909925,2056,0.0031805052,0.019882966,7.335903,-0.00073763006,923.89246,0.01088792085647583,76,155648,5810.19725019671,19922944
