eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
3539.86,-10121.604698610001,3401,0.0027324718,0.014192963,7.627328,-0.00046271016,2563.551,0.005039215087890625,50,102400,3272.096412065439,13107200
3545.18,-10016.686484909998,3465,0.0026098485,0.0127334595,7.6216455,-0.00065026665,2429.7285,0.007019102573394775,51,104448,3347.7464719768614,13369344
3483.85,-12587.775982989999,3444,0.002852077,0.015123749,7.609586,-0.00060098007,1973.0667,0.009040236473083496,52,106496,3423.848428064026,13631488
3346.69,-10497.30938563,3358,0.0024767234,0.010391998,7.595748,-0.00055560196,1852.5693,0.012920916080474854,53,108544,3501.9094164334238,13893632
3281.01,-9291.39906889,3268,0.0023274196,0.0096118925,7.580035,-0.0004627436,2144.7417,0.010231196880340576,54,110592,3582.1220013825223,14155776
2531.01,-7892.65498121,3243,0.002870591,0.014281845,7.538933,-0.00070099614,1769.1135,0.010389089584350586,55,112640,3662.955052172765,14417920
2851.23,-8517.871207069998,3228,0.0023845867,0.010871887,7.5239487,-0.0005101495,2161.4302,0.00844651460647583,56,114688,3744.1629683328792,14680064
2586.45,-7807.481750930001,3200,0.003011482,0.016326522,7.479787,-0.00049589813,2256.9807,0.006137371063232422,57,116736,3826.062542080879,14942208
2667.81,-8311.562110249999,3146,0.0025002144,0.012117768,7.451262,-0.0005405007,2198.9514,0.0062544941902160645,58,118784,3909.389777958393,15204352
2627.04,-8825.91628525,3156,0.0030736225,0.018289948,7.416855,-0.0007653594,2513.6714,0.006521105766296387,59,120832,3992.4327132077888,15466496
2742.16,-9123.446323600001,3188,0.0016287022,0.0034297942,7.3986573,-0.00038132878,5101.9404,0.0010339021682739258,60,122880,4074.6638097343966,15728640
3276.9,-10959.461491920001,3209,0.0024140123,0.011320496,7.3871756,-0.000663132,2112.2524,0.01770460605621338,61,124928,4156.364853160456,15990784
3356.89,-10754.50138548,2895,0.0027185096,0.014150238,7.364952,-0.00062186655,1897.9535,0.020024001598358154,62,126976,4246.8959649717435,16252928
3182.88,-8727.31159759,3144,0.0028458661,0.015656281,7.3431997,-0.00047928054,2124.4612,0.007879316806793213,63,129024,4330.264201587997,16515072
3097.34,-10551.654877750001,3062,0.0026817897,0.0126091,7.328349,-0.00040537427,2680.7817,0.010278701782226562,64,131072,4415.8612270932645,16777216
3051.24,-9754.21017099,3149,0.002762018,0.015091324,7.303678,-0.00043652867,1661.5316,0.013927161693572998,65,133120,4499.087474045344,17039360
2904.77,-8918.25360315,3166,0.002980094,0.018766785,7.3069735,-0.00068464555,2952.7205,0.004412651062011719,66,135168,4581.893755796365,17301504
2995.09,-7745.477877660001,2920,0.0030359891,0.017898178,7.2976303,-0.00095832965,1879.5413,0.008445918560028076,67,137216,4671.658761698753,17563648
2547.52,-8612.4065636,3170,0.0024745672,0.010506058,7.285655,-0.00051046355,2461.4592,0.01634150743484497,68,139264,4754.333902425133,17825792
2975.86,-9015.906426079999,3134,0.0025572083,0.012783432,7.283109,-0.0005338245,3046.3215,0.0057086944580078125,69,141312,4837.9836669731885,18087936
3154.24,-9506.777294420002,2890,0.0030648778,0.018638993,7.2716856,-0.00048119077,2921.7107,0.005232810974121094,70,143360,4928.694873719476,18350080
2771.84,-7745.69313293,2981,0.0025973367,0.012616348,7.268139,-0.0004999117,5023.2725,0.002059638500213623,71,145408,5016.645648130216,18612224
2980.31,-10417.799374029999,2822,0.002859899,0.016056443,7.238861,-0.0005051272,2219.0115,0.007819592952728271,72,147456,5109.538878221065,18874368
2512.32,-8813.61114395,2581,0.0037584119,0.029841613,7.2161474,-1.1381404e-05,2054.6238,0.005807936191558838,73,149504,5211.137070020661,19136512
2321.32,-6294.511731149999,2758,0.003351578,0.023192978,7.187693,-0.0003706767,1697.249,0.0026367902755737305,74,151552,5306.188531401567,19398656
2169.69,-6885.588647919999,2692,0.003021362,0.01725464,7.158853,-0.0007767682,1992.0891,0.004007935523986816,75,153600,5403.542226037011,19660800
2275.59,-6930.46965069,2679,0.0023752896,0.010089492,7.1477127,-0.00039333905,1891.8074,0.003775477409362793,76,155648,5501.368833061308,19922944
2460.91,-7574.210903009999,2673,0.0024303258,0.010667038,7.1389413,-0.0005579331,4340.9053,0.002239525318145752,77,157696,5599.447376416065,20185088
2401.33,-6795.882398849999,2604,0.0030659824,0.020097733,7.110395,-0.0004043178,2883.8965,0.007551908493041992,78,159744,5700.1118201436475,20447232
2427.31,-8460.22356434,2566,0.0033566095,0.022413636,7.0801516,-0.0004236774,2356.773,0.008451700210571289,79,161792,5802.278893682174,20709376
2085.38,-7712.698737530001,2614,0.002387853,0.01051445,7.0646744,-0.0004316725,2383.43,0.003044426441192627,80,163840,5902.574152942747,20971520
2524.67,-8585.82824574,2617,0.0025800862,0.012760162,7.0489717,-0.0005528029,1949.6989,0.003505408763885498,81,165888,6002.739424024709,21233664
2412.3,-7162.422354100001,2616,0.003132167,0.022107696,7.0338564,-0.00024839301,1896.258,0.006688177585601807,82,167936,6102.948629621416,21495808
2726.24,-7550.88475474,2569,0.0028849482,0.015654754,7.0208116,-0.0005408257,1856.5857,0.004179835319519043,83,169984,6204.975425194018,21757952
2738.8,-8697.43516265,2552,0.003007767,0.018315125,7.008297,-0.00050153444,2884.7097,0.002618253231048584,84,172032,6307.669887151569,22020096
2686.62,-7359.143041590001,2442,0.0027467427,0.013085174,6.989402,-0.00073520874,2021.8373,0.008180320262908936,85,174080,6415.014016262256,22282240
2345.29,-7613.955929949999,2438,0.0028019724,0.014343262,6.9619226,-0.0006469968,2366.454,0.003996074199676514,86,176128,6522.554047651589,22544384
2223.25,-6969.36111426,2343,0.0027426747,0.013464737,6.9400635,-0.0005219706,2327.2517,0.006547808647155762,87,178176,6634.424426492304,22806528
2224.86,-8459.210892370002,2140,0.0029723465,0.01566658,6.9073753,-0.0007921149,2727.9185,0.008819341659545898,88,180224,6756.917608930729,23068672
1959.18,-6325.805916169999,2223,0.0025479917,0.012151718,6.890279,-0.0005706786,2221.4011,0.006435990333557129,89,182272,6874.873754660599,23330816
1999.49,-6089.236354049999,2223,0.004542862,0.046804808,6.8655066,0.0004045078,2215.141,0.0019192695617675781,90,184320,6992.802840214223,23592960
2393.39,-7386.615914390001,2260,0.0030905094,0.019618224,6.8505006,-0.00045670118,2500.5417,0.0037961602210998535,91,186368,7108.763368137181,23855104
2440.93,-8062.884961019999,2217,0.003776641,0.031825256,6.8326583,-8.289174e-05,1781.3832,0.0021216869354248047,92,188416,7226.985295263119,24117248
2770.0,-8175.31836563,2271,0.0024511493,0.011452484,6.816484,-0.00051125267,1910.6133,0.004396378993988037,93,190464,7342.40343153663,24379392
2578.18,-7211.98374022,2146,0.003267408,0.020982742,6.7824717,-0.0004915986,1985.7441,0.003805994987487793,94,192512,7464.555296222679,24641536
2976.18,-9825.23577559,2185,0.0025976924,0.012255097,6.7703605,-0.00034923328,2414.84,0.0008943080902099609,95,194560,7584.523543909192,24903680
3063.17,-10257.7064332,2172,0.0024649918,0.008621598,6.755071,-0.0005479176,2941.0938,0.0036559700965881348,96,196608,7705.196853587404,25165824
3083.04,-10319.234551679998,2104,0.0027124663,0.0130290985,6.740426,-0.00048381797,2443.3923,0.006748020648956299,97,198656,7829.761982480995,25427968
2804.33,-7759.547537539999,2065,0.0029172234,0.016355133,6.7248077,-0.0006369044,2089.713,0.003975868225097656,98,200704,7956.698728183284,25690112
2804.01,-9415.580197610001,2109,0.003169645,0.022100067,6.712219,-9.964527e-05,2081.5923,0.004083216190338135,99,202752,8080.997313607484,25952256
2644.29,-9163.8748886,2146,0.0029075756,0.015790176,6.6935186,-0.00048070267,2269.3633,0.005611419677734375,100,204800,8203.132729036734,26214400
2620.81,-8626.767649970001,2108,0.0030012028,0.018204499,6.6736236,-0.00038320775,1865.3239,0.004703223705291748,101,206848,8327.483973499388,26476544
2487.61,-6946.02198147,2081,0.0028416791,0.01524353,6.6533976,-0.0005624536,1766.6143,0.006840169429779053,102,208896,8453.426573158242,26738688
